,maquina_id,linha,turno,data_registro,desconto_min,afeta,tempo_esperado_min,performance
717,TMF001,8,NOT,2023-12-23,60.0,42.0,420.0,0.1
718,TMF001,8,MAT,2023-12-23,60.0,78.0,420.0,0.18571428571428572
719,TMF001,8,VES,2023-12-23,0.0,480.0,480.0,1.0
720,TMF001,8,NOT,2023-12-24,0.0,0.0,480.0,0.0
721,TMF001,8,MAT,2023-12-24,0.0,0.0,480.0,0.0
722,TMF001,8,VES,2023-12-24,0.0,0.0,480.0,0.0
723,TMF001,8,NOT,2023-12-25,0.0,0.0,480.0,0.0
724,TMF001,8,MAT,2023-12-25,0.0,0.0,480.0,0.0
725,TMF001,8,VES,2023-12-25,0.0,0.0,480.0,0.0
726,TMF001,8,NOT,2023-12-26,0.0,0.0,480.0,0.0
727,TMF001,8,MAT,2023-12-26,0.0,10.0,480.0,0.020833333333333332
728,TMF001,8,VES,2023-12-26,60.0,148.0,420.0,0.3523809523809524
729,TMF001,8,NOT,2023-12-27,0.0,118.0,480.0,0.24583333333333332
730,TMF001,8,MAT,2023-12-27,15.0,63.0,465.0,0.13548387096774195
731,TMF001,8,VES,2023-12-27,0.0,154.0,480.0,0.32083333333333336
732,TMF001,8,NOT,2023-12-28,0.0,198.0,480.0,0.4125
733,TMF001,8,MAT,2023-12-28,0.0,96.0,480.0,0.2
734,TMF001,8,VES,2023-12-28,0.0,152.0,480.0,0.31666666666666665
735,TMF001,8,NOT,2023-12-29,70.0,80.0,410.0,0.1951219512195122
736,TMF001,8,MAT,2023-12-29,0.0,142.0,480.0,0.29583333333333334
737,TMF001,8,VES,2023-12-29,0.0,480.0,480.0,1.0
738,TMF001,8,NOT,2023-12-30,0.0,0.0,480.0,0.0
739,TMF001,8,MAT,2023-12-30,0.0,0.0,480.0,0.0
740,TMF001,8,VES,2023-12-30,0.0,0.0,480.0,0.0
741,TMF001,8,NOT,2023-12-31,0.0,0.0,480.0,0.0
742,TMF001,8,MAT,2023-12-31,0.0,0.0,480.0,0.0
743,TMF001,8,VES,2023-12-31,0.0,0.0,480.0,0.0
744,TMF008,9,NOT,2023-12-01,0.0,92.0,480.0,0.19166666666666668
745,TMF008,9,MAT,2023-12-01,0.0,58.0,480.0,0.12083333333333333
746,TMF008,9,VES,2023-12-01,60.0,140.0,420.0,0.3333333333333333
747,TMF008,9,NOT,2023-12-02,0.0,118.0,480.0,0.24583333333333332
748,TMF008,9,MAT,2023-12-02,0.0,102.0,480.0,0.2125
749,TMF008,9,VES,2023-12-02,60.0,136.0,420.0,0.3238095238095238
750,TMF008,9,NOT,2023-12-03,0.0,44.0,480.0,0.09166666666666666
751,TMF008,9,MAT,2023-12-03,0.0,0.0,480.0,0.0
752,TMF008,9,VES,2023-12-03,60.0,162.0,420.0,0.38571428571428573
753,TMF008,9,NOT,2023-12-04,0.0,182.0,480.0,0.37916666666666665
754,TMF008,9,MAT,2023-12-04,10.0,40.0,470.0,0.0851063829787234
755,TMF008,9,VES,2023-12-04,0.0,174.0,480.0,0.3625
756,TMF008,9,NOT,2023-12-05,0.0,110.0,480.0,0.22916666666666666
757,TMF008,9,MAT,2023-12-05,0.0,36.0,480.0,0.075
758,TMF008,9,VES,2023-12-05,0.0,86.0,480.0,0.17916666666666667
759,TMF008,9,NOT,2023-12-06,0.0,90.0,480.0,0.1875
760,TMF008,9,MAT,2023-12-06,0.0,122.0,480.0,0.25416666666666665
761,TMF008,9,VES,2023-12-06,0.0,68.0,480.0,0.14166666666666666
762,TMF008,9,NOT,2023-12-07,60.0,60.0,420.0,0.14285714285714285
763,TMF008,9,MAT,2023-12-07,60.0,118.0,420.0,0.28095238095238095
764,TMF008,9,VES,2023-12-07,0.0,88.0,480.0,0.18333333333333332
765,TMF008,9,NOT,2023-12-08,60.0,54.0,420.0,0.12857142857142856
766,TMF008,9,MAT,2023-12-08,0.0,52.0,480.0,0.10833333333333334
767,TMF008,9,VES,2023-12-08,0.0,121.0,480.0,0.2520833333333333
768,TMF008,9,NOT,2023-12-09,2.0,116.0,478.0,0.24267782426778242
769,TMF008,9,MAT,2023-12-09,0.0,20.0,480.0,0.041666666666666664
770,TMF008,9,VES,2023-12-09,0.0,468.0,480.0,0.975
771,TMF008,9,NOT,2023-12-10,0.0,0.0,480.0,0.0
772,TMF008,9,MAT,2023-12-10,0.0,0.0,480.0,0.0
773,TMF008,9,VES,2023-12-10,0.0,0.0,480.0,0.0
774,TMF008,9,NOT,2023-12-11,0.0,96.0,480.0,0.2
775,TMF008,9,MAT,2023-12-11,15.0,39.0,465.0,0.08387096774193549
776,TMF008,9,VES,2023-12-11,0.0,98.0,480.0,0.20416666666666666
777,TMF008,9,NOT,2023-12-12,2.0,82.0,478.0,0.17154811715481172
778,TMF008,9,MAT,2023-12-12,0.0,4.0,480.0,0.008333333333333333
779,TMF008,9,VES,2023-12-12,0.0,28.0,480.0,0.058333333333333334
780,TMF008,9,NOT,2023-12-13,0.0,24.0,480.0,0.05
781,TMF008,9,MAT,2023-12-13,15.0,21.0,465.0,0.04516129032258064
782,TMF008,9,VES,2023-12-13,0.0,68.0,480.0,0.14166666666666666
783,TMF008,9,NOT,2023-12-14,2.0,118.0,478.0,0.24686192468619247
784,TMF008,9,MAT,2023-12-14,0.0,36.0,480.0,0.075
785,TMF008,9,VES,2023-12-14,60.0,132.0,420.0,0.3142857142857143
786,TMF008,9,NOT,2023-12-15,0.0,114.0,480.0,0.2375
787,TMF008,9,MAT,2023-12-15,0.0,22.0,480.0,0.04583333333333333
788,TMF008,9,VES,2023-12-15,0.0,60.0,480.0,0.125
789,TMF008,9,NOT,2023-12-16,10.0,108.0,470.0,0.2297872340425532
790,TMF008,9,MAT,2023-12-16,0.0,98.0,480.0,0.20416666666666666
791,TMF008,9,VES,2023-12-16,0.0,0.0,480.0,0.0
792,TMF008,9,NOT,2023-12-17,0.0,0.0,480.0,0.0
793,TMF008,9,MAT,2023-12-17,0.0,0.0,480.0,0.0
794,TMF008,9,VES,2023-12-17,0.0,0.0,480.0,0.0
795,TMF008,9,NOT,2023-12-18,60.0,32.0,420.0,0.0761904761904762
796,TMF008,9,MAT,2023-12-18,15.0,35.0,465.0,0.07526881720430108
797,TMF008,9,VES,2023-12-18,0.0,46.0,480.0,0.09583333333333334
798,TMF008,9,NOT,2023-12-19,60.0,56.0,420.0,0.13333333333333333
799,TMF008,9,MAT,2023-12-19,0.0,84.0,480.0,0.175
800,TMF008,9,VES,2023-12-19,0.0,168.0,480.0,0.35
801,TMF008,9,NOT,2023-12-20,0.0,168.0,480.0,0.35
802,TMF008,9,MAT,2023-12-20,0.0,14.0,480.0,0.029166666666666667
803,TMF008,9,VES,2023-12-20,0.0,34.0,480.0,0.07083333333333333
804,TMF008,9,NOT,2023-12-21,0.0,156.0,480.0,0.325
805,TMF008,9,MAT,2023-12-21,0.0,26.0,480.0,0.05416666666666667
806,TMF008,9,VES,2023-12-21,0.0,34.0,480.0,0.07083333333333333
807,TMF008,9,NOT,2023-12-22,60.0,56.0,420.0,0.13333333333333333
808,TMF008,9,MAT,2023-12-22,0.0,40.0,480.0,0.08333333333333333
809,TMF008,9,VES,2023-12-22,0.0,54.0,480.0,0.1125
810,TMF008,9,NOT,2023-12-23,60.0,74.0,420.0,0.1761904761904762
811,TMF008,9,MAT,2023-12-23,60.0,80.0,420.0,0.19047619047619047
812,TMF008,9,VES,2023-12-23,0.0,480.0,480.0,1.0
813,TMF008,9,NOT,2023-12-24,0.0,0.0,480.0,0.0
814,TMF008,9,MAT,2023-12-24,0.0,0.0,480.0,0.0
815,TMF008,9,VES,2023-12-24,0.0,0.0,480.0,0.0
816,TMF008,9,NOT,2023-12-25,0.0,0.0,480.0,0.0
817,TMF008,9,MAT,2023-12-25,0.0,0.0,480.0,0.0
818,TMF008,9,VES,2023-12-25,0.0,0.0,480.0,0.0
819,TMF008,9,NOT,2023-12-26,0.0,0.0,480.0,0.0
820,TMF008,9,MAT,2023-12-26,15.0,235.0,465.0,0.5053763440860215
821,TMF008,9,VES,2023-12-26,0.0,252.0,480.0,0.525
822,TMF008,9,NOT,2023-12-27,0.0,134.0,480.0,0.2791666666666667
823,TMF008,9,MAT,2023-12-27,0.0,68.0,480.0,0.14166666666666666
824,TMF008,9,VES,2023-12-27,15.0,237.0,465.0,0.5096774193548387
825,TMF008,9,NOT,2023-12-28,0.0,164.0,480.0,0.3416666666666667
826,TMF008,9,MAT,2023-12-28,0.0,66.0,480.0,0.1375
827,TMF008,9,VES,2023-12-28,0.0,102.0,480.0,0.2125
828,TMF008,9,NOT,2023-12-29,60.0,74.0,420.0,0.1761904761904762
829,TMF008,9,MAT,2023-12-29,0.0,88.0,480.0,0.18333333333333332
830,TMF008,9,VES,2023-12-29,0.0,480.0,480.0,1.0
831,TMF008,9,NOT,2023-12-30,0.0,0.0,480.0,0.0
832,TMF008,9,MAT,2023-12-30,0.0,0.0,480.0,0.0
833,TMF008,9,VES,2023-12-30,0.0,0.0,480.0,0.0
834,TMF008,9,NOT,2023-12-31,0.0,0.0,480.0,0.0
835,TMF008,9,MAT,2023-12-31,0.0,0.0,480.0,0.0
836,TMF008,9,VES,2023-12-31,0.0,0.0,480.0,0.0
837,TMF006,10,NOT,2023-12-01,60.0,78.0,420.0,0.18571428571428572
838,TMF006,10,MAT,2023-12-01,0.0,0.0,480.0,0.0
839,TMF006,10,VES,2023-12-01,15.0,119.0,465.0,0.25591397849462366
840,TMF006,10,NOT,2023-12-02,15.0,25.0,465.0,0.053763440860215055
841,TMF006,10,MAT,2023-12-02,60.0,34.0,420.0,0.08095238095238096
842,TMF006,10,VES,2023-12-02,0.0,32.0,480.0,0.06666666666666667
843,TMF006,10,NOT,2023-12-03,60.0,82.0,420.0,0.19523809523809524
844,TMF006,10,MAT,2023-12-03,70.0,52.0,410.0,0.12682926829268293
845,TMF006,10,VES,2023-12-03,60.0,136.0,420.0,0.3238095238095238
846,TMF006,10,NOT,2023-12-04,0.0,24.0,480.0,0.05
847,TMF006,10,MAT,2023-12-04,60.0,46.0,420.0,0.10952380952380952
848,TMF006,10,VES,2023-12-04,0.0,60.0,480.0,0.125
849,TMF006,10,NOT,2023-12-05,60.0,72.0,420.0,0.17142857142857143
850,TMF006,10,MAT,2023-12-05,60.0,24.0,420.0,0.05714285714285714
851,TMF006,10,VES,2023-12-05,0.0,40.0,480.0,0.08333333333333333
852,TMF006,10,NOT,2023-12-06,60.0,66.0,420.0,0.15714285714285714
853,TMF006,10,MAT,2023-12-06,0.0,80.0,480.0,0.16666666666666666
854,TMF006,10,VES,2023-12-06,0.0,24.0,480.0,0.05
855,TMF006,10,NOT,2023-12-07,0.0,148.0,480.0,0.30833333333333335
856,TMF006,10,MAT,2023-12-07,75.0,23.0,405.0,0.056790123456790124
857,TMF006,10,VES,2023-12-07,0.0,202.0,480.0,0.42083333333333334
858,TMF006,10,NOT,2023-12-08,0.0,84.0,480.0,0.175
859,TMF006,10,MAT,2023-12-08,75.0,31.0,405.0,0.07654320987654321
860,TMF006,10,VES,2023-12-08,0.0,80.0,480.0,0.16666666666666666
861,TMF006,10,NOT,2023-12-09,60.0,84.0,420.0,0.2
862,TMF006,10,MAT,2023-12-09,60.0,14.0,420.0,0.03333333333333333
863,TMF006,10,VES,2023-12-09,0.0,480.0,480.0,1.0
864,TMF006,10,NOT,2023-12-10,0.0,0.0,480.0,0.0
865,TMF006,10,MAT,2023-12-10,0.0,0.0,480.0,0.0
866,TMF006,10,VES,2023-12-10,0.0,0.0,480.0,0.0
867,TMF006,10,NOT,2023-12-11,0.0,286.0,480.0,0.5958333333333333
868,TMF006,10,MAT,2023-12-11,20.0,98.0,460.0,0.21304347826086956
869,TMF006,10,VES,2023-12-11,60.0,110.0,420.0,0.2619047619047619
870,TMF006,10,NOT,2023-12-12,60.0,70.0,420.0,0.16666666666666666
871,TMF006,10,MAT,2023-12-12,60.0,20.0,420.0,0.047619047619047616
872,TMF006,10,VES,2023-12-12,60.0,38.0,420.0,0.09047619047619047
873,TMF006,10,NOT,2023-12-13,60.0,68.0,420.0,0.1619047619047619
874,TMF006,10,MAT,2023-12-13,60.0,20.0,420.0,0.047619047619047616
875,TMF006,10,VES,2023-12-13,0.0,38.0,480.0,0.07916666666666666
876,TMF006,10,NOT,2023-12-14,60.0,112.0,420.0,0.26666666666666666
877,TMF006,10,MAT,2023-12-14,60.0,12.0,420.0,0.02857142857142857
878,TMF006,10,VES,2023-12-14,60.0,86.0,420.0,0.20476190476190476
879,TMF006,10,NOT,2023-12-15,0.0,132.0,480.0,0.275
880,TMF006,10,MAT,2023-12-15,0.0,88.0,480.0,0.18333333333333332
881,TMF006,10,VES,2023-12-15,0.0,32.0,480.0,0.06666666666666667
882,TMF006,10,NOT,2023-12-16,60.0,20.0,420.0,0.047619047619047616
883,TMF006,10,MAT,2023-12-16,60.0,62.0,420.0,0.14761904761904762
884,TMF006,10,VES,2023-12-16,0.0,0.0,480.0,0.0
885,TMF006,10,NOT,2023-12-17,0.0,0.0,480.0,0.0
886,TMF006,10,MAT,2023-12-17,0.0,0.0,480.0,0.0
887,TMF006,10,VES,2023-12-17,0.0,0.0,480.0,0.0
888,TMF006,10,NOT,2023-12-18,62.0,68.0,418.0,0.16267942583732056
889,TMF006,10,MAT,2023-12-18,60.0,16.0,420.0,0.0380952380952381
890,TMF006,10,VES,2023-12-18,0.0,78.0,480.0,0.1625
891,TMF006,10,NOT,2023-12-19,60.0,96.0,420.0,0.22857142857142856
892,TMF006,10,MAT,2023-12-19,60.0,54.0,420.0,0.12857142857142856
893,TMF006,10,VES,2023-12-19,60.0,124.0,420.0,0.29523809523809524
894,TMF006,10,NOT,2023-12-20,60.0,66.0,420.0,0.15714285714285714
895,TMF006,10,MAT,2023-12-20,60.0,32.0,420.0,0.0761904761904762
896,TMF006,10,VES,2023-12-20,0.0,120.0,480.0,0.25
897,TMF006,10,NOT,2023-12-21,60.0,16.0,420.0,0.0380952380952381
898,TMF006,10,MAT,2023-12-21,60.0,14.0,420.0,0.03333333333333333
899,TMF006,10,VES,2023-12-21,0.0,150.0,480.0,0.3125
900,TMF006,10,NOT,2023-12-22,62.0,78.0,418.0,0.18660287081339713
901,TMF006,10,MAT,2023-12-22,60.0,18.0,420.0,0.04285714285714286
902,TMF006,10,VES,2023-12-22,0.0,146.0,480.0,0.30416666666666664
903,TMF006,10,NOT,2023-12-23,60.0,90.0,420.0,0.21428571428571427
904,TMF006,10,MAT,2023-12-23,60.0,32.0,420.0,0.0761904761904762
905,TMF006,10,VES,2023-12-23,0.0,0.0,480.0,0.0
906,TMF006,10,NOT,2023-12-24,0.0,0.0,480.0,0.0
907,TMF006,10,MAT,2023-12-24,0.0,0.0,480.0,0.0
908,TMF006,10,VES,2023-12-24,0.0,0.0,480.0,0.0
909,TMF006,10,NOT,2023-12-25,0.0,0.0,480.0,0.0
910,TMF006,10,MAT,2023-12-25,0.0,0.0,480.0,0.0
911,TMF006,10,VES,2023-12-25,0.0,0.0,480.0,0.0
912,TMF006,10,NOT,2023-12-26,0.0,0.0,480.0,0.0
913,TMF006,10,MAT,2023-12-26,60.0,122.0,420.0,0.2904761904761905
914,TMF006,10,VES,2023-12-26,15.0,245.0,465.0,0.5268817204301075
915,TMF006,10,NOT,2023-12-27,60.0,112.0,420.0,0.26666666666666666
916,TMF006,10,MAT,2023-12-27,60.0,20.0,420.0,0.047619047619047616
917,TMF006,10,VES,2023-12-27,0.0,62.0,480.0,0.12916666666666668
918,TMF006,10,NOT,2023-12-28,60.0,122.0,420.0,0.2904761904761905
919,TMF006,10,MAT,2023-12-28,60.0,36.0,420.0,0.08571428571428572
920,TMF006,10,VES,2023-12-28,60.0,122.0,420.0,0.2904761904761905
921,TMF006,10,NOT,2023-12-29,68.0,74.0,412.0,0.1796116504854369
922,TMF006,10,MAT,2023-12-29,60.0,42.0,420.0,0.1
923,TMF006,10,VES,2023-12-29,0.0,478.0,480.0,0.9958333333333333
924,TMF006,10,NOT,2023-12-30,0.0,0.0,480.0,0.0
925,TMF006,10,MAT,2023-12-30,0.0,0.0,480.0,0.0
926,TMF006,10,VES,2023-12-30,0.0,0.0,480.0,0.0
927,TMF006,10,NOT,2023-12-31,0.0,0.0,480.0,0.0
928,TMF006,10,MAT,2023-12-31,0.0,0.0,480.0,0.0
929,TMF006,10,VES,2023-12-31,0.0,0.0,480.0,0.0
930,TMF013,11,NOT,2023-12-01,10.0,28.0,470.0,0.059574468085106386
931,TMF013,11,MAT,2023-12-01,0.0,6.0,480.0,0.0125
932,TMF013,11,VES,2023-12-01,15.0,107.0,465.0,0.23010752688172043
933,TMF013,11,NOT,2023-12-02,75.0,63.0,405.0,0.15555555555555556
934,TMF013,11,MAT,2023-12-02,60.0,36.0,420.0,0.08571428571428572
935,TMF013,11,VES,2023-12-02,0.0,40.0,480.0,0.08333333333333333
936,TMF013,11,NOT,2023-12-03,0.0,344.0,480.0,0.7166666666666667
937,TMF013,11,MAT,2023-12-03,0.0,8.0,480.0,0.016666666666666666
938,TMF013,11,VES,2023-12-03,60.0,150.0,420.0,0.35714285714285715
939,TMF013,11,NOT,2023-12-04,62.0,40.0,418.0,0.09569377990430622
940,TMF013,11,MAT,2023-12-04,60.0,56.0,420.0,0.13333333333333333
941,TMF013,11,VES,2023-12-04,0.0,30.0,480.0,0.0625
942,TMF013,11,NOT,2023-12-05,70.0,118.0,410.0,0.28780487804878047
943,TMF013,11,MAT,2023-12-05,60.0,12.0,420.0,0.02857142857142857
944,TMF013,11,VES,2023-12-05,0.0,64.0,480.0,0.13333333333333333
945,TMF013,11,NOT,2023-12-06,60.0,72.0,420.0,0.17142857142857143
946,TMF013,11,MAT,2023-12-06,0.0,84.0,480.0,0.175
947,TMF013,11,VES,2023-12-06,0.0,20.0,480.0,0.041666666666666664
948,TMF013,11,NOT,2023-12-07,0.0,168.0,480.0,0.35
949,TMF013,11,MAT,2023-12-07,75.0,29.0,405.0,0.07160493827160494
950,TMF013,11,VES,2023-12-07,0.0,38.0,480.0,0.07916666666666666
951,TMF013,11,NOT,2023-12-08,60.0,74.0,420.0,0.1761904761904762
952,TMF013,11,MAT,2023-12-08,67.0,63.0,413.0,0.15254237288135594
953,TMF013,11,VES,2023-12-08,0.0,30.0,480.0,0.0625
954,TMF013,11,NOT,2023-12-09,60.0,84.0,420.0,0.2
955,TMF013,11,MAT,2023-12-09,60.0,10.0,420.0,0.023809523809523808
956,TMF013,11,VES,2023-12-09,0.0,480.0,480.0,1.0
957,TMF013,11,NOT,2023-12-10,0.0,0.0,480.0,0.0
958,TMF013,11,MAT,2023-12-10,0.0,0.0,480.0,0.0
959,TMF013,11,VES,2023-12-10,0.0,0.0,480.0,0.0
960,TMF013,11,NOT,2023-12-11,60.0,66.0,420.0,0.15714285714285714
961,TMF013,11,MAT,2023-12-11,60.0,132.0,420.0,0.3142857142857143
962,TMF013,11,VES,2023-12-11,60.0,190.0,420.0,0.4523809523809524
963,TMF013,11,NOT,2023-12-12,60.0,82.0,420.0,0.19523809523809524
964,TMF013,11,MAT,2023-12-12,60.0,26.0,420.0,0.06190476190476191
965,TMF013,11,VES,2023-12-12,60.0,116.0,420.0,0.2761904761904762
966,TMF013,11,NOT,2023-12-13,60.0,80.0,420.0,0.19047619047619047
967,TMF013,11,MAT,2023-12-13,60.0,22.0,420.0,0.05238095238095238
968,TMF013,11,VES,2023-12-13,0.0,44.0,480.0,0.09166666666666666
969,TMF013,11,NOT,2023-12-14,0.0,104.0,480.0,0.21666666666666667
970,TMF013,11,MAT,2023-12-14,60.0,12.0,420.0,0.02857142857142857
971,TMF013,11,VES,2023-12-14,60.0,122.0,420.0,0.2904761904761905
972,TMF013,11,NOT,2023-12-15,0.0,136.0,480.0,0.2833333333333333
973,TMF013,11,MAT,2023-12-15,60.0,32.0,420.0,0.0761904761904762
974,TMF013,11,VES,2023-12-15,0.0,64.0,480.0,0.13333333333333333
975,TMF013,11,NOT,2023-12-16,60.0,34.0,420.0,0.08095238095238096
976,TMF013,11,MAT,2023-12-16,60.0,176.0,420.0,0.41904761904761906
977,TMF013,11,VES,2023-12-16,0.0,0.0,480.0,0.0
978,TMF013,11,NOT,2023-12-17,0.0,0.0,480.0,0.0
979,TMF013,11,MAT,2023-12-17,0.0,0.0,480.0,0.0
980,TMF013,11,VES,2023-12-17,0.0,0.0,480.0,0.0
981,TMF013,11,NOT,2023-12-18,60.0,74.0,420.0,0.1761904761904762
982,TMF013,11,MAT,2023-12-18,60.0,24.0,420.0,0.05714285714285714
983,TMF013,11,VES,2023-12-18,0.0,96.0,480.0,0.2
984,TMF013,11,NOT,2023-12-19,60.0,100.0,420.0,0.23809523809523808
985,TMF013,11,MAT,2023-12-19,60.0,54.0,420.0,0.12857142857142856
986,TMF013,11,VES,2023-12-19,0.0,54.0,480.0,0.1125
987,TMF013,11,NOT,2023-12-20,60.0,72.0,420.0,0.17142857142857143
988,TMF013,11,MAT,2023-12-20,60.0,32.0,420.0,0.0761904761904762
989,TMF013,11,VES,2023-12-20,0.0,78.0,480.0,0.1625
990,TMF013,11,NOT,2023-12-21,60.0,94.0,420.0,0.22380952380952382
991,TMF013,11,MAT,2023-12-21,60.0,34.0,420.0,0.08095238095238096
992,TMF013,11,VES,2023-12-21,0.0,112.0,480.0,0.23333333333333334
993,TMF013,11,NOT,2023-12-22,62.0,82.0,418.0,0.19617224880382775
994,TMF013,11,MAT,2023-12-22,4.0,30.0,476.0,0.06302521008403361
995,TMF013,11,VES,2023-12-22,0.0,104.0,480.0,0.21666666666666667
996,TMF013,11,NOT,2023-12-23,60.0,92.0,420.0,0.21904761904761905
997,TMF013,11,MAT,2023-12-23,60.0,42.0,420.0,0.1
998,TMF013,11,VES,2023-12-23,0.0,0.0,480.0,0.0
999,TMF013,11,NOT,2023-12-24,0.0,0.0,480.0,0.0
1000,TMF013,11,MAT,2023-12-24,0.0,0.0,480.0,0.0
1001,TMF013,11,VES,2023-12-24,0.0,0.0,480.0,0.0
1002,TMF013,11,NOT,2023-12-25,0.0,0.0,480.0,0.0
1003,TMF013,11,MAT,2023-12-25,0.0,0.0,480.0,0.0
1004,TMF013,11,VES,2023-12-25,0.0,0.0,480.0,0.0
1005,TMF013,11,NOT,2023-12-26,0.0,0.0,480.0,0.0
1006,TMF013,11,MAT,2023-12-26,60.0,38.0,420.0,0.09047619047619047
1007,TMF013,11,VES,2023-12-26,15.0,201.0,465.0,0.432258064516129
1008,TMF013,11,NOT,2023-12-27,60.0,96.0,420.0,0.22857142857142856
1009,TMF013,11,MAT,2023-12-27,60.0,18.0,420.0,0.04285714285714286
1010,TMF013,11,VES,2023-12-27,0.0,42.0,480.0,0.0875
1011,TMF013,11,NOT,2023-12-28,70.0,90.0,410.0,0.21951219512195122
1012,TMF013,11,MAT,2023-12-28,60.0,34.0,420.0,0.08095238095238096
1013,TMF013,11,VES,2023-12-28,60.0,124.0,420.0,0.29523809523809524
1014,TMF013,11,NOT,2023-12-29,68.0,116.0,412.0,0.2815533980582524
1015,TMF013,11,MAT,2023-12-29,60.0,50.0,420.0,0.11904761904761904
1016,TMF013,11,VES,2023-12-29,0.0,478.0,480.0,0.9958333333333333
1017,TMF013,11,NOT,2023-12-30,0.0,0.0,480.0,0.0
1018,TMF013,11,MAT,2023-12-30,0.0,0.0,480.0,0.0
1019,TMF013,11,VES,2023-12-30,0.0,0.0,480.0,0.0
1020,TMF013,11,NOT,2023-12-31,0.0,0.0,480.0,0.0
1021,TMF013,11,MAT,2023-12-31,0.0,0.0,480.0,0.0
1022,TMF013,11,VES,2023-12-31,0.0,0.0,480.0,0.0
1023,TMF012,12,NOT,2023-12-01,10.0,470.0,470.0,1.0
1024,TMF012,12,MAT,2023-12-01,70.0,68.0,410.0,0.16585365853658537
1025,TMF012,12,VES,2023-12-01,0.0,452.0,480.0,0.9416666666666667
1026,TMF012,12,NOT,2023-12-02,15.0,103.0,465.0,0.221505376344086
1027,TMF012,12,MAT,2023-12-02,70.0,100.0,410.0,0.24390243902439024
1028,TMF012,12,VES,2023-12-02,60.0,102.0,420.0,0.24285714285714285
1029,TMF012,12,NOT,2023-12-03,0.0,0.0,480.0,0.0
1030,TMF012,12,MAT,2023-12-03,0.0,0.0,480.0,0.0
1031,TMF012,12,VES,2023-12-03,0.0,0.0,480.0,0.0
1032,TMF012,12,NOT,2023-12-04,0.0,112.0,480.0,0.23333333333333334
1033,TMF012,12,MAT,2023-12-04,70.0,162.0,410.0,0.3951219512195122
1034,TMF012,12,VES,2023-12-04,0.0,290.0,480.0,0.6041666666666666
1035,TMF012,12,NOT,2023-12-05,0.0,0.0,480.0,0.0
1036,TMF012,12,MAT,2023-12-05,60.0,26.0,420.0,0.06190476190476191
1037,TMF012,12,VES,2023-12-05,0.0,118.0,480.0,0.24583333333333332
1038,TMF012,12,NOT,2023-12-06,10.0,42.0,470.0,0.08936170212765958
1039,TMF012,12,MAT,2023-12-06,0.0,148.0,480.0,0.30833333333333335
1040,TMF012,12,VES,2023-12-06,0.0,480.0,480.0,1.0
1041,TMF012,12,NOT,2023-12-07,0.0,456.0,480.0,0.95
1042,TMF012,12,MAT,2023-12-07,70.0,174.0,410.0,0.424390243902439
1043,TMF012,12,VES,2023-12-07,0.0,272.0,480.0,0.5666666666666667
1044,TMF012,12,NOT,2023-12-08,0.0,0.0,480.0,0.0
1045,TMF012,12,MAT,2023-12-08,10.0,64.0,470.0,0.13617021276595745
1046,TMF012,12,VES,2023-12-08,0.0,144.0,480.0,0.3
1047,TMF012,12,NOT,2023-12-09,0.0,444.0,480.0,0.925
1048,TMF012,12,MAT,2023-12-09,8.0,132.0,472.0,0.2796610169491525
1049,TMF012,12,VES,2023-12-09,0.0,480.0,480.0,1.0
1050,TMF012,12,NOT,2023-12-10,0.0,0.0,480.0,0.0
1051,TMF012,12,MAT,2023-12-10,0.0,0.0,480.0,0.0
1052,TMF012,12,VES,2023-12-10,0.0,0.0,480.0,0.0
1053,TMF012,12,NOT,2023-12-11,60.0,88.0,420.0,0.20952380952380953
1054,TMF012,12,MAT,2023-12-11,60.0,170.0,420.0,0.40476190476190477
1055,TMF012,12,VES,2023-12-11,10.0,248.0,470.0,0.5276595744680851
1056,TMF012,12,NOT,2023-12-12,0.0,398.0,480.0,0.8291666666666667
1057,TMF012,12,MAT,2023-12-12,70.0,96.0,410.0,0.23414634146341465
1058,TMF012,12,VES,2023-12-12,0.0,386.0,480.0,0.8041666666666667
1059,TMF012,12,NOT,2023-12-13,0.0,0.0,480.0,0.0
1060,TMF012,12,MAT,2023-12-13,70.0,68.0,410.0,0.16585365853658537
1061,TMF012,12,VES,2023-12-13,0.0,0.0,480.0,0.0
1062,TMF012,12,NOT,2023-12-14,0.0,0.0,480.0,0.0
1063,TMF012,12,MAT,2023-12-14,12.0,114.0,468.0,0.24358974358974358
1064,TMF012,12,VES,2023-12-14,0.0,0.0,480.0,0.0
1065,TMF012,12,NOT,2023-12-15,0.0,364.0,480.0,0.7583333333333333
1066,TMF012,12,MAT,2023-12-15,70.0,82.0,410.0,0.2
1067,TMF012,12,VES,2023-12-15,0.0,244.0,480.0,0.5083333333333333
1068,TMF012,12,NOT,2023-12-16,60.0,234.0,420.0,0.5571428571428572
1069,TMF012,12,MAT,2023-12-16,60.0,88.0,420.0,0.20952380952380953
1070,TMF012,12,VES,2023-12-16,0.0,0.0,480.0,0.0
1071,TMF012,12,NOT,2023-12-17,0.0,0.0,480.0,0.0
1072,TMF012,12,MAT,2023-12-17,0.0,0.0,480.0,0.0
1073,TMF012,12,VES,2023-12-17,0.0,0.0,480.0,0.0
1074,TMF012,12,NOT,2023-12-18,0.0,454.0,480.0,0.9458333333333333
1075,TMF012,12,MAT,2023-12-18,60.0,46.0,420.0,0.10952380952380952
